flat_id;period;cold_water;hot_water;power_supply;sewage
1407960;01.09.2024;1,1333;1,5704;24,74;1,1333
1407960;01.10.2024;1,1333;1,9409;24,74;1,1333
1407961;01.08.2024;13,097;59,3657;94,958;13,097
1407961;01.09.2024;12,9682;39,845;93,36;12,9682
1407961;01.10.2024;16,379;63,4225;147,667;16,379
1407963;01.08.2024;3,404;15,0569;28,642;3,404
1407963;01.09.2024;3,4;9,9461;10;3,4
1407963;01.10.2024;3,1999;10,1464;37,08;3,1999
1407964;01.08.2024;3,97;16,8363;49,17;3,97
1407964;01.09.2024;11,08;32,4556;114,2;11,08
1407964;01.10.2024;6,46;21,0912;70,23;6,46
1407965;01.08.2024;1,78;7,5803;35,689;1,78
1407965;01.09.2024;5,849;16,6414;35,43;5,849
1407965;01.10.2024;5,849;20,5672;35,43;5,849
1407966;01.07.2024;0,0083;0,0326;0,26;0,0083
1407966;01.08.2024;0;0;0,515;0
1407981;01.08.2024;0,02;0;20,82;0,02
1407981;01.09.2024;3,76;9,4749;38,46;3,76
1407981;01.10.2024;6,81;26,5258;70,89;6,81
1407983;01.08.2024;0,02;0,0798;2,261;0,02
1407983;01.09.2024;0;0;0;0
1407983;01.10.2024;0;0;0;0
1407984;01.08.2024;3,13;11,0912;74,131;3,13
1407984;01.09.2024;7;17,2748;302;7
1407984;01.10.2024;2,3;11,6455;69;2,3
1407987;01.08.2024;2,7;3,9896;28;2,7
1407987;01.09.2024;1,0333;1,7448;27,67;1,0333
1407987;01.10.2024;9,402;23,6726;65,557;9,402
1407992;01.08.2024;1,9;5,2663;25,23;1,9
1407992;01.09.2024;7,9;13,8198;101,35;7,9
1407992;01.10.2024;5,49;11,7749;74,35;5,49
1408000;01.08.2024;4,677;16,5889;52,76;4,677
1408000;01.09.2024;14,198;31,9426;188,82;14,198
1408000;01.10.2024;7,819;19,6679;103,03;7,819
1408003;01.08.2024;1,7;3,1917;29;1,7
1408003;01.09.2024;4,2;6,2817;72;4,2
1408003;01.10.2024;3,3332;5,2832;56,67;3,3332
1408012;01.08.2024;0;0;0;0
1408012;01.09.2024;0,0416;0;0,32;0,0416
1408012;01.10.2024;0,18;0,5046;1,22;0,18
1408022;01.08.2024;0,692;2,29;24,87;0,692
1408022;01.09.2024;0,7935;1,6804;160;0,7935
1408022;01.10.2024;0,7935;2,0768;160;0,7935
1408023;01.08.2024;0,05;0,1516;0,574;0,05
1408023;01.09.2024;0,0463;0,0801;0,56;0,0463
1408023;01.10.2024;0,0463;0,099;0,56;0,0463
1408024;01.08.2024;3,3;19,23;17,56;3,3
1408024;01.09.2024;11,51;45,0191;53,25;11,51
1408024;01.10.2024;7,7;34,0306;31,07;7,7
1408026;01.08.2024;2,3;12,7668;17;2,3
1408026;01.09.2024;6;20,9391;55;6
1408026;01.10.2024;4,2;18,7621;43;4,2
1408028;01.08.2024;8,875;19,1901;23,373;8,875
1408028;01.09.2024;11,3;15,1809;26,58;11,3
1408028;01.10.2024;17,1;38,8182;137,462;17,1
1408031;01.08.2024;3,355;3,072;66,16;3,355
1408031;01.09.2024;21,23;41,6165;203;21,23
1408031;01.10.2024;10,48;31,2487;134,67;10,48
1408033;01.08.2024;3,1;8,7772;34;3,1
1408033;01.09.2024;11,1;18,8452;107;11,1
1408033;01.10.2024;4,5;13,5864;67;4,5
1408040;01.08.2024;0,9;0,7979;5;0,9
1408040;01.09.2024;0,2166;0,2617;0,84;0,2166
1408040;01.10.2024;0,238;0,9834;3,628;0,238
1408044;01.08.2024;7,81;33,1539;76,215;7,81
1408044;01.09.2024;4,58;8,7421;64,78;4,58
1408044;01.10.2024;6,625;20,8648;66,18;6,625
1408045;01.08.2024;0,08;0;35,89;0,08
1408045;01.09.2024;0,02;0,0523;0,02;0,02
1408045;01.10.2024;0,02;0,0647;0,02;0,02
1408046;01.08.2024;2,47;9,9581;34,237;2,47
1408046;01.09.2024;2,4407;6,4498;33,87;2,4407
1408046;01.10.2024;2,4407;7,9713;33,87;2,4407
1408050;01.08.2024;3,67;10,6922;30,34;3,67
1408050;01.09.2024;8,92;16,0184;82,65;8,92
1408050;01.10.2024;5,43;13,3923;52,54;5,43
1408051;01.08.2024;0,03;0;0,94;0,03
1408051;01.09.2024;0;0;0,01;0
1408051;01.10.2024;0,01;0,0647;0,08;0,01
1408052;01.08.2024;5,9;18,3523;64;5,9
1408052;01.09.2024;9,3666;21,9861;118,84;9,3666
1408052;01.10.2024;9,3666;27,1727;118,84;9,3666
1408053;01.08.2024;3,543;11,171;38,2;3,543
1408053;01.09.2024;15,3;40,3078;166,73;15,3
1408053;01.10.2024;11,6;39,4652;116,04;11,6
1408063;01.08.2024;8;23,9378;32,5;8
1408063;01.09.2024;8;15,7043;35;8
1408063;01.10.2024;8,1666;20,487;34,5;8,1666
1408067;01.08.2024;10,9;33,5129;168;10,9
1408067;01.09.2024;18,1;35,5965;402;18,1
1408067;01.10.2024;9;19,4091;196;9
1408069;01.08.2024;11,25;37,9015;162,5;11,25
1408069;01.09.2024;18,4;42,4017;292;18,4
1408069;01.10.2024;12,6832;36,9847;208,33;12,6832
1408070;01.08.2024;7,493;22,2622;104,72;7,493
1408070;01.09.2024;7,1525;14,2517;103,12;7,1525
1408070;01.10.2024;10,083;27,6838;150,376;10,083
1408072;01.08.2024;8,425;7,8197;486,5;8,425
1408072;01.09.2024;5,0391;7,6888;265,74;5,0391
1408072;01.10.2024;4,559;0;360,819;4,559
1408078;01.08.2024;0;0;0,01;0
1408078;01.09.2024;0,03;0;4,36;0,03
1408078;01.10.2024;0;0;0;0
1408080;01.08.2024;0,126;0,2075;1,409;0,126
1408080;01.09.2024;0,0839;0,2335;1,4;0,0839
1408080;01.10.2024;0,0839;0,2885;1,4;0,0839
1408081;01.08.2024;3,03;11,4901;37,44;3,03
1408081;01.09.2024;7,9;19,6828;91,02;7,9
1408081;01.10.2024;7,45;24,3908;81,26;7,45
1408083;01.08.2024;13,225;48,7054;81,906;13,225
1408083;01.09.2024;13,0818;31,6092;81,02;13,0818
1408083;01.10.2024;13,0818;39,066;81,02;13,0818
1408089;01.08.2024;8,5;32,715;56;8,5
1408089;01.09.2024;12,5;30,8852;99;12,5
1408089;01.10.2024;14;45,2879;93;14
1408091;01.08.2024;4,96;5,4259;91,34;4,96
1408091;01.09.2024;2,4;2,0939;70,53;2,4
1408091;01.10.2024;3,8804;6,0867;57,28;3,8804
1408095;01.08.2024;6,77;25,5337;49,8;6,77
1408095;01.09.2024;15,13;36,12;119,66;15,13
1408095;01.10.2024;11,7;36,2303;111,884;11,7
1408097;01.08.2024;3,06;12,4477;30,39;3,06
1408097;01.09.2024;10,16;27,692;123,72;10,16
1408097;01.10.2024;7,65;29,8253;83,92;7,65
1408098;01.08.2024;3;9,5751;65;3
1408098;01.09.2024;7,139;18,3479;161,51;7,139
1408098;01.10.2024;2,861;8,3783;105,49;2,861
1408101;01.08.2024;2,172;8,9368;14,115;2,172
1408101;01.09.2024;4,366;11,7625;38,77;4,366
1408101;01.10.2024;2,244;7,9254;25,86;2,244
1408102;01.08.2024;3,85;13,1658;125;3,85
1408102;01.09.2024;6,4;16,7513;220;6,4
1408102;01.10.2024;3,9;13,5864;142;3,9
1408103;01.08.2024;2,1;9,5751;19,027;2,1
1408103;01.09.2024;2,6083;7,503;18,82;2,6083
1408103;01.10.2024;3,506;14,4662;18,82;3,506
1408104;01.08.2024;5,434;21,4961;45;5,434
1408104;01.09.2024;9,6;25,1269;112;9,6
1408104;01.10.2024;7;32,3485;176;7
1408106;01.08.2024;1,658;4,9232;61,529;1,658
1408106;01.09.2024;9,64;29,9429;106,53;9,64
1408106;01.10.2024;5,19;18,9562;76,5;5,19
1408107;01.08.2024;2,19;5,7451;57,685;2,19
1408107;01.09.2024;4,4;7,8522;123,12;4,4
1408107;01.10.2024;1,96;4,9817;8,88;1,96
1408111;01.08.2024;4,097;12,5354;48,101;4,097
1408111;01.09.2024;4,0513;8,1348;47,59;4,0513
1408111;01.10.2024;4,0513;10,0539;47,59;4,0513
1408114;01.08.2024;6,088;25,8528;24,544;6,088
1408114;01.09.2024;14,36;39,1561;157,16;14,36
1408114;01.10.2024;13,44;52,534;181,23;13,44
1408115;01.08.2024;5,019;18,2885;56,463;5,019
1408115;01.09.2024;4,9649;11,8688;55,85;4,9649
1408115;01.10.2024;4,9649;14,6688;55,85;4,9649
1408117;01.08.2024;0,813;1,7395;50;0,813
1408117;01.09.2024;0,26;0,3664;50;0,26
1408117;01.10.2024;0;0;48,33;0
1408121;01.08.2024;4,1;5,5855;13;4,1
1408121;01.09.2024;13,6;28,2678;121;13,6
1408121;01.10.2024;8,25;22,9674;84;8,25
1408894;01.06.2024;3,8;3,4;77,8;7,2
1408894;01.08.2024;3,7;3,7;75;7,4
1408894;01.09.2024;3,9;2,2;86;6,1
1408894;01.10.2024;4,2;3,3;89;7,5
1408897;01.06.2024;6,263;4,615;320;10,878
1408897;01.08.2024;4,538;3,28;320;7,818
1408897;01.09.2024;3,3666;2,4333;320;5,7999
1408897;01.10.2024;5,296;2,866;320;8,162
1408902;01.08.2024;19,4;16,04;232;35,44
1408902;01.09.2024;19,4;16,04;232;35,44
1408902;01.10.2024;19,4;16,04;232;35,44
1408902;01.11.2024;19,4;16,04;232;35,44
1408903;01.06.2024;0;0;0;0
1408903;01.09.2024;0;5,42131;0;5,12
1408903;01.10.2024;0;0;0;0
1408904;01.08.2024;4;0,5;187,5;4,5
1408904;01.09.2024;2;4,01;258;6,01
1408904;01.10.2024;3,5;2,005;183,5;5,505
1408904;01.11.2024;1,5;0,383;133,5;1,883
1408905;01.09.2024;9,7;4,812;198;17,72
1408905;01.10.2024;9,7;8,02;198;17,72
1408906;01.08.2024;4,46;0,6;94,33;5,06
1408906;01.09.2024;4,27;0,67;113,1;4,94
1408906;01.10.2024;3,98;1,36;150,2;5,34
1408906;01.11.2024;4,33;0,88;135,6;5,21
1408916;01.09.2024;3,85;2,99282;102;6,66
1408916;01.10.2024;3,85;2,99282;102;6,66
1408916;01.11.2024;3,85;2,99282;102;6,66
1408927;01.09.2024;1,8;1,27807;35;3
1408927;01.10.2024;3,3;0,74555;35;4
1408927;01.11.2024;2,3;0,63903;32;2,9
1408944;01.09.2024;1,3;1,38458;73,6;2,6
1408944;01.10.2024;2,9;2,23663;92;5
1408944;01.11.2024;1,2;0,95855;57,57;2,1
1408946;01.09.2024;9,7;8,54178;28,91;17,72
1408946;01.10.2024;9,7;8,54178;28,91;17,72
1408946;01.11.2024;9,7;8,54178;108,879;17,72
1408973;01.08.2024;0,2735;3,66441;217,67;3,7448
1408973;01.09.2024;1,3836;2,84748;224,964;4,05
1408973;01.10.2024;4,52;0,18273;279,78;4,52
1408993;01.08.2024;4,14;2,62852;152,1;6,63
1408993;01.09.2024;4,45;2,90298;151,04;7,2
1408993;01.10.2024;7,87;0,16308;147,47;7,87
1409014;01.08.2024;8,4719;0,3881;188;8,86
1409014;01.09.2024;4,85;4,01;188;8,86
1409014;01.10.2024;4,85;4,01;188;8,86
1409014;01.11.2024;4,85;4,01;188;8,86
1409166;01.08.2024;3,94;1,67;132,525;5,61
1409166;01.09.2024;3,8;0;134,2;3,8
1409166;01.10.2024;3,8;0;124,1;3,8
1409184;01.08.2024;4,385;0,715;116,55;5,1
1409184;01.09.2024;0;0;136,9;0
1409184;01.10.2024;0;0;142,6;0
1409189;01.08.2024;4,4;1,9;99,8;6,3
1409189;01.09.2024;3,6;2,1;88,9;5,7
1409189;01.10.2024;1,2;0,80927;62,5;2
1409221;01.10.2024;5,7555;3,1045;160;8,86
1409222;01.10.2024;5,4548;1,6452;155;7,1
1409225;01.10.2024;5,7555;3,1045;188;8,86
1409320;01.08.2024;9,82;3,87057;374,83;13,4866
1409320;01.09.2024;9,82;3,87057;374,83;13,4866
1409320;01.10.2024;9,82;3,84978;374,83;13,4866
1409321;01.05.2024;0,313;0,1196;60,5;0,427
1409321;01.08.2024;0,3;0,06987;2,6;0,3666
1409321;01.09.2024;0,133;0,08813;26,1;0,217
1409321;01.10.2024;0,23;0;39,11;0,23
1409322;01.08.2024;7,87;0,15834;419;8,02
1409322;01.09.2024;7,35;0,27446;439;7,61
1409322;01.10.2024;4,65;0,77697;328;5,39
1409323;01.05.2024;11,6;12,37962;176,229;23,4
1409323;01.08.2024;10,1;6,2003;169,99;16,01
1409323;01.09.2024;11,6865;9,28471;198,65;20,5365
1409323;01.10.2024;9,4745;7,60507;149,65;16,7235
1409324;01.08.2024;3,1566;0;80,7;3,1566
1409324;01.09.2024;1,79;0;73,908;1,79
1409324;01.10.2024;2,6833;0;79,57;2,6833
1409325;01.05.2024;6,1;13,32382;149,6;18,8
1409325;01.08.2024;12,97;8,25574;94,33;20,8392
1409325;01.09.2024;16,7679;10,85157;139,06;27,1114
1409325;01.10.2024;4,868;3,39233;55,61;8,1015
1409326;01.08.2024;1,0574;0,95228;19,36;1,9595
1409326;01.09.2024;1,0574;0,95228;19,36;1,9595
1409326;01.10.2024;14,55;12,63102;231;26,58
1409327;01.05.2024;10,8;10,91085;302,4;21,2
1409327;01.08.2024;7,17;6,40068;199,25;13,271
1409327;01.09.2024;8,731;6,80564;280,12;15,218
1409327;01.10.2024;7,6135;6,39386;213,8;13,708
1409328;01.08.2024;5,34;4,09584;167,7;9,22
1409328;01.09.2024;4,58;6,06987;193,71;10,33
1409328;01.10.2024;2,93;6,04777;191,49;8,69
1409329;01.05.2024;8,58;7,11303;260,5;15,36
1409329;01.08.2024;6,24;5,99677;189,28;11,956
1409329;01.09.2024;8,5645;7,09258;320,49;15,325
1409329;01.10.2024;5,9865;4,94293;203,58;10,698
1409330;01.08.2024;2,215;1,79278;88;3,9133
1409330;01.09.2024;3,177;3,72743;74,754;6,708
1409330;01.10.2024;3,15;3,24438;67;6,24
1409331;01.05.2024;9,5;9,74632;292,5;18,79
1409331;01.08.2024;5,99;5,76964;195,67;11,4895
1409331;01.09.2024;9,29;7,8065;262,35;16,731
1409331;01.10.2024;7,301;6,59005;219,2;13,5825
1409332;01.08.2024;14,55;12,69923;315;26,58
1409332;01.09.2024;7,939;1,20236;330,49;9,078
1409332;01.10.2024;9,65;2,6249;303,43;12,15
1409333;01.05.2024;0,04;0;41,3;0,04
1409333;01.08.2024;0,094;0,02623;29,39;0,119
1409333;01.09.2024;0,062;0,0299;36,34;0,0905
1409333;01.10.2024;0,134;0,05718;34;0,1885
1409334;01.08.2024;4,85;4,23308;219;8,86
1409334;01.09.2024;4,85;4,23308;219;8,86
1409334;01.10.2024;4,85;4,21034;219;8,86
1409335;01.05.2024;9,26;8,28805;205,1;17,16
1409335;01.08.2024;3,26;2,99314;166,05;6,113
1409335;01.09.2024;9,69;9,92205;345,29;19,1475
1409335;01.10.2024;7,107;6,73063;137,44;13,5225
1409336;01.08.2024;19,4;16,93231;320;35,44
1409336;01.09.2024;19,4;16,93231;320;35,44
1409336;01.10.2024;19,4;16,84136;320;35,44
1409337;01.05.2024;0;0;0;0
1409337;01.08.2024;0;0,47578;0,16;0,4535
1409337;01.09.2024;0,0061;0,42122;0;0,4076
1409337;01.10.2024;0;0;0;0
1409338;01.08.2024;2,521;1,33009;83,928;3,781
1409338;01.09.2024;3;1,05563;137;4
1409338;01.10.2024;3,1666;1,74986;101,83;4,8332
1409339;01.05.2024;0;0,07344;0;0,07
1409339;01.08.2024;0;0,86395;15,17;0,8235
1409339;01.09.2024;0;0,57334;0;0,5465
1409339;01.10.2024;0;0;0;0
1409340;01.08.2024;7,8;0;240;7,8
1409340;01.09.2024;11,1333;0;336,33;11,1333
1409340;01.10.2024;11,1333;0;336,33;11,1333
1409341;01.05.2024;1,35;0,96519;51,2;2,27
1409341;01.08.2024;2,71;2,01169;36,6;4,6275
1409341;01.09.2024;0,1685;0,02728;72,6;0,1945
1409341;01.10.2024;1,9185;1,08689;57,16;2,9545
1409342;01.08.2024;5,6;1,90013;73;7,4
1409342;01.09.2024;6,5;2,11126;78;8,5
1409342;01.10.2024;5,4;1,88993;73;7,2
1409343;01.05.2024;2,43;0,88126;138,4;3,27
1409343;01.08.2024;3,81;1,82547;132,61;5,55
1409343;01.09.2024;2,488;0,24549;176,88;2,722
1409343;01.10.2024;2,474;0,82146;136,37;3,257
1409344;01.08.2024;8,001;6,91754;492,38;14,554
1409344;01.09.2024;8,801;7,41369;471,285;15,824
1409344;01.10.2024;9,179;6,20526;471,28;15,089
1409345;01.05.2024;11,14;8,81261;562,7;19,54
1409345;01.08.2024;7,81;5,70197;422,18;13,245
1409345;01.09.2024;11,391;9,01509;595,38;19,984
1409345;01.10.2024;8,266;6,80354;341,39;14,751
1409346;01.08.2024;9,7;8,46615;270;17,72
1409346;01.09.2024;5,774;0,89306;333,197;6,62
1409346;01.10.2024;7,281;1,39855;351,09;8,613
1409347;01.05.2024;8,4;7,34384;234,2;15,4
1409347;01.08.2024;2,59;1,7599;60,7;4,2675
1409347;01.09.2024;8,8745;7,32286;188,99;15,8545
1409347;01.10.2024;6,9555;5,37307;165,74;12,077
1409348;01.08.2024;4,92;0,63338;127,55;5,52
1409348;01.09.2024;3,26;0,10556;113,9;3,36
1409348;01.10.2024;4,94;0,105;125,98;5,04
1409349;01.05.2024;7,16;4,02862;195,4;11
1409349;01.08.2024;5,54;2,28603;145,51;7,719
1409349;01.09.2024;6,7485;3,16939;188,51;9,7695
1409349;01.10.2024;6,6444;3,50889;156,92;9,989
1409350;01.08.2024;8;8,01223;138,6;15,59
1409350;01.09.2024;8,09;7,54775;122,1;15,24
1409350;01.10.2024;7,86;5,78528;136,11;13,37
1409351;01.05.2024;3,03;3,77683;105,2;6,63
1409351;01.08.2024;2,3;1,80606;70,81;4,0215
1409351;01.09.2024;2,417;2,13811;101,12;4,455
1409351;01.10.2024;1,9775;2,13076;81,52;4,0085
1409352;01.08.2024;3,8;1,79457;134;5,5
1409352;01.09.2024;3,8;2,21682;145;5,9
1409352;01.10.2024;0,8;1,67994;116;2,4
1409353;01.05.2024;8;7,76349;246,4;15,4
1409353;01.08.2024;3,22;1,52752;115,82;4,676
1409353;01.09.2024;3,246;1,51808;131,56;4,693
1409353;01.10.2024;2,029;0,90329;105,08;2,89
1409354;01.08.2024;5;0;229;5
1409354;01.09.2024;9;0;339;9
1409354;01.10.2024;8;0;368;8
1409355;01.05.2024;9,7;11,12067;203,7;20,3
1409355;01.08.2024;9,7;7,8919;145,07;17,2224
1409355;01.09.2024;7,832;8,54781;212,98;15,9796
1409355;01.10.2024;7,525;7,70421;166,66;14,8685
1409356;01.08.2024;4,85;4,23308;188;8,86
1409356;01.09.2024;4,85;4,23308;188;8,86
1409356;01.10.2024;4,85;4,21034;188;8,86
1409357;01.05.2024;5,45;2,72771;66,574;8,05
1409357;01.08.2024;3,7;1,58417;59,04;5,21
1409357;01.09.2024;5,1295;2,30806;100,83;7,3295
1409357;01.10.2024;3,098;1,59676;60,78;4,62
1409358;01.08.2024;7,1511;5,75962;302,48;12,6072
1409358;01.09.2024;8,998;6,6378;245,505;15,286
1409358;01.10.2024;8,7616;6,29798;269,41;14,7599
1409359;01.05.2024;6,37;5,97998;177,7;12,07
1409359;01.08.2024;9,24;5,35156;159,52;14,341
1409359;01.09.2024;8,778;7,5736;234,13;15,997
1409359;01.10.2024;4,1455;3,7228;143,84;7,694
1409360;01.08.2024;9,7;8,46615;270;17,72
1409360;01.09.2024;9,7;8,46615;270;17,72
1409360;01.10.2024;9,7;8,42068;270;17,72
1409361;01.05.2024;16,31;13,64905;287,1;29,32
1409361;01.08.2024;6,75;5,99771;152,81;12,4669
1409361;01.09.2024;13,581;13,54739;244,32;26,4941
1409361;01.10.2024;8,321;7,56206;186,83;15,529
1409362;01.08.2024;5,125;4,98785;192;9,85
1409362;01.09.2024;3,87;8,65617;322,25;12,07
1409362;01.10.2024;15,96;7,9062;319,75;23,49
1409363;01.05.2024;11,92;17,6462;231,9;28,74
1409363;01.08.2024;10,41;13,14201;237,18;22,9367
1409363;01.09.2024;13,7525;18,60436;394,55;31,4858
1409363;01.10.2024;8,904;11,81624;218,77;20,167
1409364;01.08.2024;4,6;6,44357;125,435;10,704
1409364;01.09.2024;4,374;5,71307;117,03;9,786
1409364;01.10.2024;4;5,2498;89;9
1409365;01.05.2024;2,911;5,18265;74,2;7,851
1409365;01.08.2024;1,62;4,68537;53,13;6,086
1409365;01.09.2024;3,105;6,0786;72,28;8,899
1409365;01.10.2024;2,695;4,7651;61,56;7,237
1409366;01.08.2024;14,55;12,69923;297;26,58
1409366;01.09.2024;19,4;16,93231;320;35,44
1409366;01.10.2024;19,4;16,84136;320;35,44
1409367;01.05.2024;8,61;5,7177;188,2;14,06
1409367;01.08.2024;0;3,80096;139,03;3,623
1409367;01.09.2024;12,71;5,28442;182,31;17,747
1409367;01.10.2024;9,2505;5,39248;149,74;14,3905
1409368;01.08.2024;8,61;4,4442;105,73;12,82
1409368;01.09.2024;12,34;6,23877;146,65;18,25
1409368;01.10.2024;11,81;7,01373;155,8;18,49
1409369;01.05.2024;6,609;4,38532;195;10,789
1409369;01.08.2024;2,09;1,40372;92,01;3,428
1409369;01.09.2024;6,5295;3,85237;214,92;10,2015
1409369;01.10.2024;5,9625;3,54655;149,91;9,343
1409370;01.08.2024;10;0;230;10
1409370;01.09.2024;10;0;230;10
1409370;01.10.2024;6;0;440;6
1409371;01.05.2024;5,19;2,93754;244,1;7,99
1409371;01.08.2024;3,99;2,49218;214,15;6,3655
1409371;01.09.2024;7,453;3,47731;321,15;10,7675
1409371;01.10.2024;4,0525;2,3558;219,96;6,298
1409372;01.08.2024;5,8333;0,44495;170,53;6,2548
1409372;01.09.2024;4,962;0,44495;135,58;5,3835
1409372;01.10.2024;5,5133;0,44256;155,82;5,9348
1409373;01.05.2024;7,6;2,6228;231,6;10,1
1409373;01.08.2024;3,28;2,26453;127,7;5,4385
1409373;01.09.2024;7,356;3,33778;194,91;10,5375
1409373;01.10.2024;5,0915;1,92199;141,17;6,9235
1409374;01.08.2024;2,98;2,28016;74,67;5,14
1409374;01.09.2024;3,92;2,79742;103,28;6,57
1409374;01.10.2024;6,21;4,16834;131,94;10,18
1409375;01.05.2024;0,16;0;1,525;0,16
1409375;01.08.2024;0,01;0,11855;0,88;0,123
1409375;01.09.2024;0,031;0,00734;0;0,038
1409375;01.10.2024;0,011;0;0;0,011
1409376;01.08.2024;2,8;1,90013;130;4,6
1409376;01.09.2024;2,7;1,90013;133;4,5
1409376;01.10.2024;2,7;1,67994;125;4,3
1409377;01.05.2024;8,63;9,20078;178,6;17,4
1409377;01.08.2024;5,07;4,96968;111,72;9,807
1409377;01.09.2024;8,533;8,98361;149,48;17,096
1409377;01.10.2024;7,3105;6,80092;133,24;13,793
1409378;01.08.2024;16,52;8,80395;316,75;24,86
1409378;01.09.2024;11,07;8,36059;272,58;18,99
1409378;01.10.2024;13,33;8,91416;271,89;21,82
1409379;01.05.2024;4,634;2,19161;178,5;6,723
1409379;01.08.2024;2,95;1,64607;92,67;4,519
1409379;01.09.2024;4,1565;1,86848;202,08;5,9375
1409379;01.10.2024;4,942;2,2598;178,15;7,096
1409380;01.08.2024;4;0;201,16;4
1409380;01.09.2024;4;0;201,16;4
1409380;01.10.2024;5,392;0;205,207;5,392
1409381;01.05.2024;0,7;0,43748;47,4;1,117
1409381;01.08.2024;1,9;4,24999;79,47;5,951
1409381;01.09.2024;4,0265;7,7446;149,17;11,4085
1409381;01.10.2024;2,3685;4,65127;102,76;6,802
1409382;01.08.2024;8,5;8,97286;179,5;17
1409382;01.09.2024;9;9,50067;228;18
1409382;01.10.2024;8;7,34972;202;15
1409383;01.05.2024;10,991;5,05781;214,5;15,812
1409383;01.08.2024;6,9;2,6868;135,29;9,461
1409383;01.09.2024;8,348;3,47154;194;11,657
1409383;01.10.2024;7,104;3,09595;199,48;10,055
1409384;01.08.2024;9,7;8,46615;234;17,72
1409384;01.09.2024;9,7;8,46615;234;17,72
1409384;01.10.2024;9,7;8,42068;234;17,72
1409385;01.05.2024;8,2;12,83913;248,8;20,438
1409385;01.08.2024;5,54;7,88466;209,01;13,0555
1409385;01.09.2024;7,406;11,19883;264,86;18,0805
1409385;01.10.2024;6,353;9,43106;201,08;15,3425
1409386;01.08.2024;0,015;0;0,02;0,015
1409386;01.09.2024;0;0;0,03;0
1409386;01.10.2024;0,0183;0;0,04;0,0183
1409387;01.05.2024;4,627;3,93945;93,4;8,382
1409387;01.08.2024;6,75;4,60039;101,86;11,135
1409387;01.09.2024;9,495;7,30712;516,93;16,46
1409387;01.10.2024;7,4559;5,29753;103,87;12,5054
1409388;01.08.2024;8,265;6,19296;199,67;14,1316
1409388;01.09.2024;5,051;8,09879;184,156;12,723
1409388;01.10.2024;3,11;6,97173;198,08;9,75
1409389;01.05.2024;6,599;11,23608;101;17,309
1409389;01.08.2024;6,91;9,66135;80,71;16,119
1409389;01.09.2024;8,144;13,79698;118,48;21,295
1409389;01.10.2024;5,4115;7,90397;78,81;12,9454
1409390;01.08.2024;7,8716;5,96251;317,53;13,5199
1409390;01.09.2024;9,086;4,89707;416,198;13,725
1409390;01.10.2024;8,4173;4,92127;385,84;13,1044
1409391;01.05.2024;7,02;7,80545;308,2;14,46
1409391;01.08.2024;6,14;2,48117;194,75;8,505
1409391;01.09.2024;5,7135;7,02386;219,78;12,4085
1409391;01.10.2024;5,206;5,70302;195,47;10,642
1409393;01.05.2024;8,68;13,45182;250;21,502
1409393;01.08.2024;20,5;36,16946;159,42;54,976
1409393;01.09.2024;6,889;9,18924;218,79;15,648
1409393;01.10.2024;6,5435;4,92562;145,29;11,2385
1409394;01.08.2024;6,56;5,15316;117,6;11,4416
1409394;01.09.2024;5,641;5,03113;108,511;10,407
1409394;01.10.2024;4,72;4,26284;104,12;8,78
1409395;01.05.2024;0;0;0;0
1409395;01.08.2024;0,75;0,25599;0;0,994
1409395;01.09.2024;0;0;0;0
1409395;01.10.2024;0;0;0;0
1409397;01.05.2024;3,55;3,01097;70,2;6,42
1409397;01.08.2024;5,3;4,61613;86,82;9,7
1409397;01.09.2024;7,7;9,13784;116,46;16,41
1409397;01.10.2024;7,939;5,90078;72,42;13,5635
1409399;01.05.2024;6,5;4,09157;197,8;10,4
1409399;01.08.2024;5,01;3,37817;124,55;8,23
1409399;01.09.2024;5,546;3,16834;180,86;8,566
1409399;01.10.2024;4,865;3,06448;159,38;7,786
1409401;01.05.2024;12,181;4,61613;920,1;16,581
1409401;01.08.2024;11,61;32,12143;595,98;42,2275
1409401;01.09.2024;13,5825;1,26944;790,46;14,7925
1409401;01.10.2024;12,1576;0,62947;561,43;12,7576
1409403;01.05.2024;4,2;6,69339;105,9;10,58
1409403;01.08.2024;4,04;5,00902;52,89;8,8145
1409403;01.09.2024;3,068;6,1746;103,62;8,9535
1409403;01.10.2024;2,969;5,93382;79,41;8,625
1409404;01.08.2024;5,625;0;136,5;5,625
1409404;01.09.2024;6,4816;0;137,17;6,4816
1409404;01.10.2024;7,867;0;173,295;7,867
1409405;01.05.2024;4,9;2,93754;174;7,7
1409405;01.08.2024;3,3;2,91026;104,11;6,074
1409405;01.09.2024;4,7;2,89137;130,24;7,456
1409405;01.10.2024;3,82;2,94593;67,58;6,628
1409406;01.08.2024;10,87;0;318,98;10,87
1409406;01.09.2024;7,93;0;256,59;7,93
1409406;01.10.2024;9,48;0;311,06;9,48
1409407;01.05.2024;0;0;0;0
1409407;01.08.2024;0;0;0,14;0
1409407;01.09.2024;0;0;0,11;0
1409407;01.10.2024;0;0;0,07;0
1409408;01.08.2024;8;5,27815;200;13
1409408;01.09.2024;7;4,22252;300;11
1409408;01.10.2024;7;4,19984;200;11
1409409;01.05.2024;4,212;3,35718;196,7;7,412
1409409;01.08.2024;1;0,88126;62,81;1,84
